DATE,people,PV_kWh,GRID_kWh,GRID_a_kWh,GRID_l_kWh,GRID_v_kWh,GRID_ve_kWh,GRID_data_kWh,GRID_pro_kWh,GRID_aux_kWh,GRID_ww_kWh,GRID_hs_kWh,GRID_cs_kWh,GRID_cdata_kWh,GRID_cre_kWh,E_sys_kWh,Eal_kWh,Ea_kWh,El_kWh,Ev_kWh,Eve_kWh,Edata_kWh,Epro_kWh,Eaux_kWh,E_ww_kWh,E_hs_kWh,E_cs_kWh,E_cre_kWh,E_cdata_kWh,Qhs_sen_shu_kWh,Qhs_sen_ahu_kWh,Qhs_lat_ahu_kWh,Qhs_sen_aru_kWh,Qhs_lat_aru_kWh,Qhs_sen_sys_kWh,Qhs_lat_sys_kWh,Qhs_em_ls_kWh,Qhs_dis_ls_kWh,Qhs_sys_shu_kWh,Qhs_sys_ahu_kWh,Qhs_sys_aru_kWh,Qcs_sys_scu_kWh,Qcs_sys_ahu_kWh,Qcs_sys_aru_kWh,DH_hs_kWh,Qhs_sys_kWh,Qhs_kWh,DH_ww_kWh,Qww_sys_kWh,Qww_kWh,DC_cs_kWh,Qcs_sys_kWh,Qcs_kWh,DC_cre_kWh,Qcre_sys_kWh,Qcre_kWh,DC_cdata_kWh,Qcdata_sys_kWh,Qcdata_kWh,NG_hs_kWh,COAL_hs_kWh,OIL_hs_kWh,WOOD_hs_kWh,SOLAR_hs_kWh,NG_ww_kWh,COAL_ww_kWh,OIL_ww_kWh,WOOD_ww_kWh,SOLAR_ww_kWh,Qcs_sen_scu_kWh,Qcs_sen_ahu_kWh,Qcs_lat_ahu_kWh,Qcs_sen_aru_kWh,Qcs_lat_aru_kWh,Qcs_sen_sys_kWh,Qcs_lat_sys_kWh,Qcs_em_ls_kWh,Qcs_dis_ls_kWh,Qhpro_sys_kWh,Qcpro_sys_kWh,QH_sys_kWh,QC_sys_kWh,Q_gain_sen_light_kWh,Q_gain_sen_app_kWh,Q_gain_sen_peop_kWh,Q_gain_sen_data_kWh,Q_loss_sen_ref_kWh,Q_gain_sen_wall_kWh,Q_gain_sen_base_kWh,Q_gain_sen_roof_kWh,Q_gain_sen_wind_kWh,Q_gain_sen_vent_kWh,Q_gain_lat_peop_kWh,Q_gain_sen_pro_kWh,I_sol_kWh,I_rad_kWh,I_sol_and_I_rad_kWh,mcpww_sys_kWperC,mcptw_kWperC,mcpcs_sys_kWperC,mcphs_sys_kWperC,mcpcs_sys_ahu_kWperC,mcpcs_sys_aru_kWperC,mcpcs_sys_scu_kWperC,mcphs_sys_ahu_kWperC,mcphs_sys_aru_kWperC,mcphs_sys_shu_kWperC,mcpcre_sys_kWperC,mcpcdata_sys_kWperC,T_int_C,T_ext_C,theta_o_C,Tww_sys_sup_C,Tww_sys_re_C,Tcre_sys_re_C,Tcre_sys_sup_C,Tcdata_sys_re_C,Tcdata_sys_sup_C,Ths_sys_sup_aru_C,Ths_sys_sup_ahu_C,Ths_sys_sup_shu_C,Ths_sys_re_aru_C,Ths_sys_re_ahu_C,Ths_sys_re_shu_C,Tcs_sys_sup_aru_C,Tcs_sys_sup_ahu_C,Tcs_sys_sup_scu_C,Tcs_sys_re_aru_C,Tcs_sys_re_ahu_C,Tcs_sys_re_scu_C,Ths_sys_sup_C,Ths_sys_re_C,Tcs_sys_sup_C,Tcs_sys_re_C
2017-08-02 11:00:00,690.000,0.000,919.906,116.624,230.949,0.000,166.620,0.000,0.000,2.955,0.000,0.000,402.752,0.000,0.000,517.157,347.563,116.624,230.949,0.000,166.620,0.000,0.000,2.955,0.000,0.000,402.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1611.016,0.000,0.000,0.000,0.000,220.742,155.520,0.000,1611.016,-1471.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,254.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-997.329,-473.790,-997.329,473.790,-122.487,-17.413,0.000,0.000,220.742,1611.016,207.854,116.624,48.160,0.000,-0.000,149.706,55.555,79.260,35.756,53.036,26.065,0.000,1618.121,199.605,1418.500,4.781,0.000,0.000,0.000,0.000,85.193,0.000,0.000,0.000,0.000,0.000,0.000,4810.623,5263.500,4914.903,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1059.500,0.000,0.000,4231.682,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 12:00:00,968.000,0.000,1014.554,140.433,267.672,0.000,188.900,0.000,0.000,3.200,0.000,0.000,414.349,0.000,0.000,600.201,408.095,140.433,267.672,0.000,188.900,0.000,0.000,3.200,0.000,0.000,414.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1657.408,0.000,0.000,0.000,0.000,292.644,225.692,0.000,1657.408,-1487.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1113.955,-373.203,-1113.955,373.203,-152.938,-17.306,0.000,0.000,292.644,1657.408,240.904,140.433,67.660,0.000,-0.000,21.424,11.477,16.549,11.079,35.991,35.204,0.000,1689.293,170.993,1518.295,6.334,0.000,0.000,0.000,0.000,90.811,0.000,0.000,0.000,0.000,0.000,0.000,4811.169,5032.500,4933.190,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1059.500,0.000,0.000,4162.935,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 13:00:00,849.000,0.000,1015.881,136.806,262.172,0.000,190.610,0.000,0.000,3.268,0.000,0.000,423.028,0.000,0.000,592.853,398.969,136.806,262.172,0.000,190.610,0.000,0.000,3.268,0.000,0.000,423.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1692.111,0.000,0.000,0.000,0.000,268.766,202.240,0.000,1692.111,-1505.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,311.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1146.878,-358.636,-1146.878,358.636,-169.524,-17.068,0.000,0.000,268.766,1692.111,235.955,136.806,59.190,0.000,-0.000,-55.400,-14.860,-20.896,-3.112,22.502,30.221,0.000,1674.691,151.332,1523.365,5.817,0.000,0.000,0.000,0.000,93.506,0.000,0.000,0.000,0.000,0.000,0.000,4811.544,4900.500,4945.184,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066.000,0.000,0.000,4154.475,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 14:00:00,631.000,0.000,1007.545,136.672,261.993,0.000,185.758,0.000,0.000,3.156,0.000,0.000,419.951,0.000,0.000,587.590,398.656,136.672,261.993,0.000,185.758,0.000,0.000,3.156,0.000,0.000,419.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1679.812,0.000,0.000,0.000,0.000,196.179,129.683,0.000,1679.812,-1494.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,226.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1135.821,-358.631,-1135.821,358.631,-168.331,-17.030,0.000,0.000,196.179,1679.812,235.794,136.672,43.960,0.000,-0.000,-65.478,-18.124,-25.517,-3.521,20.690,25.700,0.000,1490.784,157.134,1333.651,4.243,0.000,0.000,0.000,0.000,91.853,0.000,0.000,0.000,0.000,0.000,0.000,4811.733,4900.500,4948.833,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066.000,0.000,0.000,4157.357,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 15:00:00,523.000,0.000,970.807,135.871,262.268,0.000,176.565,0.000,0.000,2.880,0.000,0.000,393.221,0.000,0.000,577.577,398.130,135.871,262.268,0.000,176.565,0.000,0.000,2.880,0.000,0.000,393.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1572.875,0.000,0.000,0.000,0.000,142.112,77.057,0.000,1572.875,-1386.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,163.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1082.134,-304.142,-1082.134,304.142,-171.377,-15.211,0.000,0.000,142.112,1572.875,236.041,135.871,36.470,0.000,-0.000,-130.847,-40.484,-57.304,-15.564,8.597,24.457,0.000,1216.613,97.705,1118.909,3.072,0.000,0.000,0.000,0.000,84.662,0.000,0.000,0.000,0.000,0.000,0.000,4811.726,4768.500,4944.748,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1059.500,0.000,0.000,4167.726,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 16:00:00,667.000,0.000,947.499,135.765,260.891,0.000,170.658,0.000,0.000,2.779,0.000,0.000,377.415,0.000,0.000,570.086,396.650,135.765,260.891,0.000,170.658,0.000,0.000,2.779,0.000,0.000,377.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1509.672,0.000,0.000,0.000,0.000,178.047,125.051,0.000,1509.672,-1340.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,205.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1035.943,-304.435,-1035.943,304.435,-154.656,-14.642,0.000,0.000,178.047,1509.672,234.803,135.765,46.620,0.000,-0.000,-84.313,-24.182,-34.084,-5.038,17.567,30.382,0.000,947.482,130.410,817.082,3.858,0.000,0.000,0.000,0.000,80.405,0.000,0.000,0.000,0.000,0.000,0.000,4811.639,4867.500,4937.582,9840.000,2268.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066.000,0.000,0.000,4235.343,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 17:00:00,803.000,0.000,996.818,102.758,188.233,0.000,198.879,0.000,0.000,3.710,0.000,0.000,503.257,0.000,0.000,493.571,290.986,102.758,188.233,0.000,198.879,0.000,0.000,3.710,0.000,0.000,503.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2013.013,0.000,0.000,0.000,0.000,271.584,202.458,0.000,2013.013,-1783.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1315.362,-468.232,-1315.362,468.232,-207.640,-21.772,0.000,0.000,271.584,2013.013,169.407,102.758,56.210,0.000,-0.000,-134.252,-41.637,-58.912,-6.883,23.188,30.878,0.000,570.261,172.808,397.447,5.885,0.000,0.000,0.000,0.000,108.789,0.000,0.000,0.000,0.000,0.000,0.000,4546.000,4719.000,4751.870,9780.000,2254.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1072.500,0.000,0.000,3866.719,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 18:00:00,708.000,0.000,752.964,69.300,137.662,0.000,164.251,0.000,0.000,2.778,0.000,0.000,378.981,0.000,0.000,373.992,206.958,69.300,137.662,0.000,164.251,0.000,0.000,2.778,0.000,0.000,378.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1515.917,0.000,0.000,0.000,0.000,330.921,270.045,0.000,1515.917,-1334.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,382.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1009.019,-325.528,-1009.019,325.528,-164.678,-16.692,0.000,0.000,330.921,1515.917,123.891,69.300,49.560,0.000,-0.000,-133.768,-41.691,-58.996,-7.959,15.785,18.685,0.000,150.960,146.705,4.247,7.164,0.000,0.000,0.000,0.000,81.023,0.000,0.000,0.000,0.000,0.000,0.000,4548.928,4669.500,4722.213,9000.000,2074.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066.000,0.000,0.000,3831.646,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 19:00:00,655.000,0.000,583.408,52.594,107.277,0.000,119.483,0.000,0.000,2.211,0.000,0.000,301.847,0.000,0.000,281.556,159.871,52.594,107.277,0.000,119.483,0.000,0.000,2.211,0.000,0.000,301.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1207.385,0.000,0.000,0.000,0.000,306.414,254.315,0.000,1207.385,-1061.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,354.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-748.959,-312.684,-748.959,312.684,-132.101,-13.648,0.000,0.000,306.414,1207.385,96.545,52.594,45.850,0.000,-0.000,-142.157,-45.051,-63.787,-13.603,4.070,15.550,0.000,0.000,136.855,-136.855,6.635,0.000,0.000,0.000,0.000,64.270,0.000,0.000,0.000,0.000,0.000,0.000,4576.661,4603.500,4713.965,9000.000,2074.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1066.000,0.000,0.000,3959.858,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 20:00:00,555.000,0.000,378.353,48.261,34.472,0.000,76.655,0.000,0.000,1.550,0.000,0.000,217.412,0.000,0.000,160.939,82.740,48.261,34.472,0.000,76.655,0.000,0.000,1.550,0.000,0.000,217.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-869.648,0.000,0.000,0.000,0.000,280.278,237.627,0.000,869.648,-765.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,324.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-495.803,-269.850,-495.803,269.850,-93.671,-10.313,0.000,0.000,280.278,869.648,31.020,48.261,38.850,0.000,-0.000,-150.483,-48.435,-68.642,-18.138,-9.595,10.400,0.000,0.000,279.772,-279.772,6.067,0.000,0.000,0.000,0.000,43.117,0.000,0.000,0.000,0.000,0.000,0.000,4612.181,4537.500,4709.497,8580.000,1977.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1014.000,0.000,0.000,3911.167,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 21:00:00,403.000,0.000,147.397,48.167,34.472,0.000,17.479,0.000,0.000,0.340,0.000,0.000,46.929,0.000,0.000,100.469,82.644,48.167,34.472,0.000,17.479,0.000,0.000,0.340,0.000,0.000,46.929,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-187.716,0.000,0.000,0.000,0.000,189.716,131.251,0.000,187.716,-169.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-96.756,-72.406,-96.756,72.406,-17.245,-1.307,0.000,0.000,189.716,187.716,31.020,48.167,28.210,0.000,-0.000,-160.492,-51.988,-73.684,-26.563,-22.730,8.777,0.000,0.000,254.042,-254.042,4.110,0.000,0.000,0.000,0.000,7.867,0.000,0.000,0.000,0.000,0.000,0.000,4786.010,4488.000,4800.363,8580.000,1977.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.000,0.000,0.000,555.024,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 22:00:00,384.000,0.000,99.486,23.270,30.174,0.000,12.109,0.000,0.000,0.231,0.000,0.000,33.700,0.000,0.000,65.786,53.447,23.270,30.174,0.000,12.109,0.000,0.000,0.231,0.000,0.000,33.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-134.810,0.000,0.000,0.000,0.000,151.221,93.092,0.000,134.810,-121.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-68.375,-52.921,-68.375,52.921,-12.660,-0.859,0.000,0.000,151.221,134.810,27.154,23.270,26.880,0.000,-0.000,-169.853,-55.365,-78.490,-28.636,-24.842,10.470,0.000,0.000,261.085,-261.085,3.277,0.000,0.000,0.000,0.000,5.391,0.000,0.000,0.000,0.000,0.000,0.000,4756.518,4438.500,4770.510,8580.000,1977.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.000,0.000,0.000,449.912,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-02 23:00:00,303.000,0.000,88.506,22.894,27.707,0.000,9.442,0.000,0.000,0.174,0.000,0.000,28.286,0.000,0.000,60.218,50.602,22.894,27.707,0.000,9.442,0.000,0.000,0.174,0.000,0.000,28.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-113.148,0.000,0.000,0.000,0.000,113.277,55.643,0.000,113.148,-102.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-56.889,-45.193,-56.889,45.193,-10.373,-0.691,0.000,0.000,113.277,113.148,24.936,22.894,21.210,0.000,-0.000,-149.692,-48.554,-68.792,-25.105,-21.541,9.591,0.000,0.000,242.447,-242.447,2.457,0.000,0.000,0.000,0.000,4.517,0.000,0.000,0.000,0.000,0.000,0.000,4738.260,4455.000,4749.873,8580.000,1977.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.000,0.000,0.000,455.676,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 00:00:00,201.000,0.000,66.121,22.185,19.759,0.000,6.006,0.000,0.000,0.085,0.000,0.000,18.082,0.000,0.000,48.036,41.945,22.185,19.759,0.000,6.006,0.000,0.000,0.085,0.000,0.000,18.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-72.332,0.000,0.000,0.000,0.000,62.173,5.057,0.000,72.332,-64.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-37.841,-26.687,-37.841,26.687,-7.441,-0.362,0.000,0.000,62.173,72.332,17.785,22.185,14.070,0.000,-0.000,-205.033,-67.844,-96.253,-36.506,-31.857,8.504,0.000,0.000,228.157,-228.157,1.353,0.000,0.000,0.000,0.000,2.977,0.000,0.000,0.000,0.000,0.000,0.000,4707.169,4306.500,4718.297,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.500,0.000,0.000,431.307,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 01:00:00,201.000,0.000,74.239,22.185,19.759,0.000,18.146,0.000,0.000,0.064,0.000,0.000,14.077,0.000,0.000,60.162,41.945,22.185,19.759,0.000,18.146,0.000,0.000,0.064,0.000,0.000,14.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-56.306,0.000,0.000,0.000,0.000,62.753,4.945,0.000,56.306,-50.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-29.921,-20.257,-29.921,20.257,-5.875,-0.252,0.000,0.000,62.753,56.306,17.785,22.185,14.070,0.000,-0.000,-199.170,-65.998,-93.612,-35.612,-46.498,8.504,0.000,0.000,202.480,-202.480,1.365,0.000,0.000,0.000,0.000,2.405,0.000,0.000,0.000,0.000,0.000,0.000,4679.984,4290.000,4691.465,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.500,0.000,0.000,348.743,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 02:00:00,201.000,0.000,69.103,22.185,19.759,0.000,17.003,0.000,0.000,0.047,0.000,0.000,10.104,0.000,0.000,58.998,41.945,22.185,19.759,0.000,17.003,0.000,0.000,0.047,0.000,0.000,10.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-40.411,0.000,0.000,0.000,0.000,63.065,4.945,0.000,40.411,-35.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-22.564,-13.223,-22.564,13.223,-4.464,-0.159,0.000,0.000,63.065,40.411,17.785,22.185,14.070,0.000,-0.000,-201.108,-66.837,-94.829,-36.295,-47.856,8.504,0.000,0.000,205.672,-205.672,1.371,0.000,0.000,0.000,0.000,1.852,0.000,0.000,0.000,0.000,0.000,0.000,4653.427,4257.000,4664.080,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.000,0.000,0.000,321.738,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 03:00:00,201.000,0.000,66.212,22.185,19.759,0.000,16.376,0.000,0.000,0.033,0.000,0.000,7.852,0.000,0.000,58.359,41.945,22.185,19.759,0.000,16.376,0.000,0.000,0.033,0.000,0.000,7.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-31.403,0.000,0.000,0.000,0.000,63.142,4.982,0.000,31.403,-27.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-18.512,-9.162,-18.512,9.162,-3.620,-0.108,0.000,0.000,63.142,31.403,17.785,22.185,14.070,0.000,-0.000,-188.106,-62.535,-88.697,-33.957,-45.263,8.504,0.000,0.000,212.431,-212.431,1.373,0.000,0.000,0.000,0.000,1.512,0.000,0.000,0.000,0.000,0.000,0.000,4629.126,4257.000,4638.709,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.500,0.000,0.000,240.331,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 04:00:00,201.000,0.000,144.347,22.185,19.759,0.000,30.715,0.000,0.000,0.303,0.000,0.000,71.381,0.000,0.000,72.964,41.945,22.185,19.759,0.000,30.715,0.000,0.000,0.303,0.000,0.000,71.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-285.534,0.000,0.000,0.000,0.000,64.381,6.315,0.000,285.534,-264.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-111.623,-153.061,-111.623,153.061,-19.390,-1.457,0.000,0.000,64.381,285.534,17.785,22.185,14.070,0.000,-0.000,-182.339,-60.401,-85.658,-30.702,-40.089,8.504,0.000,0.000,190.834,-190.834,1.399,0.000,0.000,0.000,0.000,9.093,0.000,0.000,0.000,0.000,0.000,0.000,4581.311,4240.500,4599.973,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.000,0.000,0.000,286.501,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 05:00:00,201.000,0.000,153.143,35.398,19.759,0.000,35.555,0.000,0.000,0.312,0.000,0.000,62.116,0.000,0.000,91.025,55.157,35.398,19.759,0.000,35.555,0.000,0.000,0.312,0.000,0.000,62.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-248.470,0.000,0.000,0.000,0.000,67.651,8.608,0.000,248.470,-225.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-123.060,-102.065,-123.060,102.065,-21.982,-1.359,0.000,0.000,67.651,248.470,17.785,35.398,14.070,0.000,-0.000,-188.571,-62.449,-88.569,-33.448,-44.344,8.504,0.000,191.995,171.591,20.404,1.470,0.000,0.000,0.000,0.000,9.496,0.000,0.000,0.000,0.000,0.000,0.000,4581.920,4207.500,4597.773,8040.000,1853.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.000,0.000,0.000,321.910,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 06:00:00,143.000,0.000,171.053,36.112,27.707,0.000,41.348,0.000,0.000,0.370,0.000,0.000,65.491,0.000,0.000,105.561,63.820,36.112,27.707,0.000,41.348,0.000,0.000,0.370,0.000,0.000,65.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-261.968,0.000,0.000,0.000,0.000,146.566,90.646,0.000,261.968,-234.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-154.706,-79.541,-154.706,79.541,-26.292,-1.429,0.000,0.000,146.566,261.968,24.936,36.112,10.010,0.000,-0.000,-153.872,-50.387,-71.395,-30.354,-42.867,4.317,0.000,811.261,216.165,595.101,3.177,0.000,0.000,0.000,0.000,10.301,0.000,0.000,0.000,0.000,0.000,0.000,4644.981,4290.000,4654.097,8580.000,1977.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.500,0.000,0.000,342.766,0.000,0.000,0.000,0.000,0.000,0.000
2017-08-03 07:00:00,535.000,0.000,854.018,102.095,181.178,0.000,117.269,0.000,0.000,2.975,0.000,0.000,450.504,0.000,0.000,403.517,283.273,102.095,181.178,0.000,117.269,0.000,0.000,2.975,0.000,0.000,450.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1802.008,0.000,0.000,0.000,0.000,223.674,161.630,0.000,1802.008,-1649.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,258.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-765.496,-884.338,-765.496,884.338,-136.729,-15.455,0.000,0.000,223.674,1802.008,163.061,102.095,37.450,0.000,-0.000,-95.461,-30.238,-42.741,-16.459,-1.637,19.871,0.000,1318.970,206.493,1112.468,4.847,0.000,0.000,0.000,0.000,88.128,0.000,0.000,0.000,0.000,0.000,0.000,4543.349,4438.500,4621.618,9780.000,2254.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1046.500,0.000,0.000,4128.482,0.000,0.000,0.000,0.000,0.000,0.000
